17	7426849	7427918	MSTRG.10019.1	0.225704	0.0	0.273797	0.05235	2.493531	0.0	0.055188	0.049858	0.322226	1.002652	0.0	0.0	0.209847	0.193638	0.2409	0.489524	0.981858	0.0	0.039979	0.082298	0.0	1.805417	1.352805	0.820195
17	7453826	7454341	MSTRG.10020.1	0.0	0.0	1.166767	0.841318	3.162678	0.88736	0.0	0.21271	0.627787	2.200941	0.192958	1.899851	0.942027	0.583077	1.861856	0.735029	0.0	0.0	0.161664	0.10704	0.0	0.42022	0.849229	0.912493
1	104956649	104971927	MSTRG.1002.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.400539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049286
17	7497546	7502094	MSTRG.10024.1	0.0	0.0	0.401728	0.0	0.587903	0.106531	0.052094	0.0	0.245688	0.474216	1.080518	0.0	0.45253	0.388319	0.0	0.0	0.0	0.0	0.065175	0.0	0.0	1.870071	0.18123	0.319361
17	7756874	7758192	MSTRG.10025.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5522	0.0	0.0	0.0	0.0	0.0	0.0	1.341735	0.0	0.0
17	7644115	7667568	MSTRG.10028.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.165822	0.0	0.0
17	7644115	7667568	MSTRG.10028.2	0.0	0.0	2e-06	2e-06	0.0	0.0	3e-06	0.0	0.0	0.0	0.0	2e-06	1.3e-05	0.0	0.0	0.000555	0.0	0.0	1e-06	1e-06	0.0	0.132242	1e-06	0.0
17	7770855	7771317	MSTRG.10033.1	0.10084	0.0	0.0	0.129183	0.981599	0.296278	0.315941	0.0	4.693681	0.483499	0.0	0.0	0.138614	0.254164	1.701765	0.142167	0.345263	0.0	0.050096	0.8329	0.714538	0.0	0.758949	0.178374
17	7777455	7778438	MSTRG.10034.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.066574	0.0	0.0	0.0	0.0	0.990102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.097493	0.0
17	7866019	7866897	MSTRG.10039.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023139	0.0	0.0
17	7898383	7901368	MSTRG.10040.3	0.0	0.0	0.0	0.0	0.0	0.0	0.260053	0.0	0.297997	0.0	0.0	0.0	0.0	0.0	0.009326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17	8233724	8241073	MSTRG.10049.1	0.0	1.495777	0.0	2.22946	1.369712	0.0	1.727334	0.212209	0.0	0.0	0.0	0.0	0.024091	0.0	0.030163	0.131654	0.0	0.0	0.0	0.0	0.095212	0.089639	0.473725	0.366527
17	8437250	8439847	MSTRG.10051.1	0.0	0.0	0.040727	0.630951	23.778528	0.052381	3.862442	0.015546	0.0	0.029395	0.599405	0.064048	0.020423	0.012681	0.077627	0.176154	0.0	0.0	0.0	0.137367	0.0	0.139312	0.014709	0.019861
17	8437250	8439847	MSTRG.10051.2	0.0	0.0	0.0	0.0	9.098824	0.0	9.023497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.135293	0.0	0.0	0.089182	0.0	0.0	0.0	0.0	0.0
17	8437250	8439847	MSTRG.10051.3	0.0	0.0	0.0	0.0	4.259262	0.0	3.041139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17	8463209	8464945	MSTRG.10053.1	0.0	0.0	0.0	0.0	0.0	0.0	0.042613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17	8318510	8322559	MSTRG.10057.1	0.103384	0.7488	0.071943	0.092573	0.712852	0.04908	1.964773	0.106783	0.203145	0.206152	0.0	0.177625	0.040334	0.148971	0.063079	0.166568	0.117008	0.0	0.09319	0.11588	0.13895	0.427797	0.273016	0.343394
17	8501434	8512172	MSTRG.10064.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.092917	0.111026	0.0	0.0	0.032263	0.286911	0.0	0.038749	0.0	0.0	0.0	0.0	0.0	1.396374	0.0	0.0
17	8516172	8534364	MSTRG.10066.1	0.327555	0.374111	0.014329	0.051112	0.343876	0.08949	0.031543	0.04722	0.040648	2.139108	0.06344	0.015958	0.049556	0.573975	0.289609	0.218124	0.239569	0.082631	0.031678	0.106598	0.058607	0.043013	1.015718	0.77313
17	8550493	8552071	MSTRG.10067.1	3.627396	0.0	0.980037	0.401944	0.318244	1.414337	0.771706	0.944693	1.802611	1.911703	1.310101	1.079533	2.696377	7.873007	2.679371	3.453223	0.336996	4.238955	0.435361	0.998626	0.238921	0.414093	1.076904	0.896445
17	8647377	8649195	MSTRG.10070.1	0.000564	0.0	0.0	0.045121	0.206419	0.002417	0.9735	0.014574	0.007961	0.001496	0.0	0.042785	0.016736	0.005642	0.0	0.002908	0.0	0.0	0.011942	0.008195	0.025653	0.006302	0.01393	0.005002
17	8647947	8649195	MSTRG.10070.2	0.000153	0.0	0.0	0.0	0.0	0.002263	0.0	0.0	0.0	0.000649	0.0	0.001815	0.004485	0.000879	0.0	0.000793	0.0	0.0	0.002557	0.000588	0.0	0.0	0.0	0.003456
17	8648073	8649195	MSTRG.10070.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	105661950	105666155	MSTRG.1007.1	0.0	0.0	0.0	0.0	0.078327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.116742	0.155557	0.0	2.151468	0.0	0.0	0.0	0.0	0.0	0.0	0.052281	0.154589
17	8681427	8687417	MSTRG.10072.1	0.002981	0.0	0.0	0.009641	3.511718	0.0	0.147976	0.011	0.0	0.06968	0.0	0.0	0.009449	0.02599	0.0	0.011486	0.0	0.0	0.0	0.014218	0.00782	0.008129	0.21744	0.036273
17	8815336	8828691	MSTRG.10076.1	0.157055	0.0	1.056738	0.299273	0.424308	0.716596	0.692262	0.429583	0.042536	0.768858	0.215208	0.036691	0.466577	0.774733	0.265675	0.818742	0.311736	0.386758	0.213239	0.292216	0.241892	0.097717	0.71207	0.282009
17	8818875	8828691	MSTRG.10076.3	0.005283	0.0	0.0	0.0	0.0	0.0	0.014546	0.001232	0.0	0.003743	0.0	0.0	0.0	0.003794	0.0	0.0	0.0	0.0	0.0	0.0	0.024485	0.141189	0.0	0.0
17	8822415	8828691	MSTRG.10076.4	0.012912	0.0	0.000676	0.003828	0.0	0.0	0.008388	0.001168	0.0	0.0	0.0	0.012864	0.003365	0.015833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002754	0.0
17	8913028	8916718	MSTRG.10080.1	0.0	0.0	0.0	0.0	0.0	0.0	0.84554	0.0	0.0	0.0	0.0	0.047481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.137949	0.042868	0.043767
17	8913287	8916718	MSTRG.10080.2	0.0	0.0	0.0	0.339958	0.026551	0.0	0.087404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.637421	0.053986	0.0
17	8936755	8942389	MSTRG.10082.2	0.0	0.0	0.0	0.309016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.094917	0.072741	0.0	0.0	0.0	0.0	0.0	0.034612	0.0	0.0	0.0	0.0	0.0
17	8990398	8994372	MSTRG.10085.1	0.23745	0.0	0.410453	0.491475	0.682644	0.318805	0.803292	0.325559	0.195131	0.35472	0.136932	0.364129	0.627486	0.479515	0.135071	0.339999	0.51683	0.389285	0.348468	0.743979	0.343974	0.18061	0.589059	0.343326
1	105701751	105707380	MSTRG.1009.1	0.000457	0.0	0.027918	0.019443	0.0	0.0	0.012572	0.0	0.0	0.0	0.00243	0.0	0.004069	0.488497	0.0	0.001792	0.0	0.0	0.001065	0.039191	0.0	0.0	0.0	0.0
17	9635911	9769194	MSTRG.10091.1	1.610279	0.0	0.157297	0.0	0.059463	0.0	1.221171	0.016014	0.0	0.443997	0.162379	0.0	5.100141	0.444736	0.480922	1.003656	0.0	0.0	0.151599	2.649736	0.0	0.0	7.804009	0.273952
17	9701752	9734585	MSTRG.10091.2	4.650552	0.0	0.919591	0.0	0.046315	0.0	3.7234	1.876338	1.724585	1.726311	0.0	0.579941	4.815855	4.060309	5.980284	10.148581	0.0	0.0	6.424413	2.060709	7.44265	0.0	39.630505	0.269491
17	9702900	9734585	MSTRG.10091.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.124217	0.0	6.443817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17	9767371	9770578	MSTRG.10092.22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.972038	0.0	0.0	0.0	0.0
17	9714256	9726980	MSTRG.10093.1	1.190169	0.0	0.515852	0.026342	0.233576	0.0	2.423038	0.110409	0.0	0.076944	0.0	0.628677	3.446872	0.534117	3.644817	1.482277	0.0	0.0	0.991049	3.427547	0.517348	0.349667	9.587873	0.104281
17	9953755	9954207	MSTRG.10099.1	0.0	0.0	0.0	0.0	0.0	0.0	0.067711	0.0	0.0	0.0	0.0	0.0	0.026552	0.105487	0.0	0.011347	0.0	0.0	0.000574	0.0	0.0	0.0	0.0	0.0
1	106328965	106334739	MSTRG.1010.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.090563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.376522	0.0	0.0
17	9977173	9978593	MSTRG.10101.4	0.00119	0.0	0.0	0.004455	0.0	0.0	0.013966	0.0	0.011956	0.0	0.0	0.0	0.0	0.000819	0.0	0.115217	0.0	0.0	0.011335	0.0	0.0	0.001454	0.005187	0.000595
17	10069626	10073649	MSTRG.10104.1	0.137918	0.0	0.2161	0.464143	0.628496	0.0	1.065508	0.119249	4.54572	0.0	0.023332	0.038423	0.17276	0.195936	0.0	0.247838	0.496042	0.0	0.223743	0.187907	0.242318	0.083034	0.214202	0.298654
17	10070178	10073649	MSTRG.10104.2	0.704643	0.0	0.0	0.078265	0.483079	0.0	0.539775	0.0	1.326424	0.0	0.0	0.0	0.092512	8e-06	0.0	0.032407	0.0	0.0	0.0	0.172225	0.317943	0.058946	0.180423	0.0
17	10154607	10157139	MSTRG.10107.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17	10170327	10177913	MSTRG.10109.1	0.0	0.0	0.0	0.0	0.0	0.0	0.440513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.406086	0.0	0.0
17	10170327	10182139	MSTRG.10109.3	0.0	0.0	0.0	0.0	0.0	0.0	0.58138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.104074	0.0	0.0
17	10170336	10181967	MSTRG.10109.4	0.0	0.0	0.0	0.0	0.0	0.0	0.625047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.221659	0.0	0.0
17	10170529	10182139	MSTRG.10109.6	0.0	0.0	0.0	0.0	0.0	0.0	2.278627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5442	0.0	0.0
17	10174002	10185884	MSTRG.10109.7	0.0	0.0	0.0	0.0	0.0	0.0	1.132047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17	10174002	10182139	MSTRG.10109.8	0.0	0.0	0.048017	0.0	0.0	0.0	7.997228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10449	0.0	0.0
17	10245349	10261130	MSTRG.10110.1	0.0	0.0	0.0	0.0	0.0	0.0	0.935275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17	10253428	10261130	MSTRG.10110.2	0.0	0.0	0.0	0.051787	0.221907	0.0	1.273256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08114	0.0	0.0	0.0	0.0	0.015993	0.0	0.0
17	10757680	10760735	MSTRG.10112.1	0.0	0.0	0.0	0.055895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.574941	0.0	0.0
17	10856120	10859894	MSTRG.10114.1	0.0	0.0	0.0	0.0	0.604983	0.0	2.053462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17	10887900	10891854	MSTRG.10115.1	1.847777	0.0	0.0	0.010764	0.301295	0.26198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.538832	1.324754	0.0	0.0	1.308854	0.0	0.0
17	11066751	11094696	MSTRG.10121.1	0.0	0.0	0.190634	2.629685	0.0	0.0	0.254145	0.0	0.023558	0.977827	0.290466	0.060255	0.004263	0.215153	0.0	0.110888	0.882643	0.0	0.0	0.281379	0.0	0.0	0.229321	0.277037
17	11067463	11094696	MSTRG.10121.2	0.326941	0.0	0.0	1.876876	0.142589	0.0	1.190948	1.628723	0.609507	0.001728	2.794579	0.0	0.0	0.358497	0.0	0.604361	0.0	0.0	0.000239	0.960987	0.0	0.0	0.22249	1.2e-05
17	11067993	11094696	MSTRG.10121.3	0.114718	0.0	0.0	3.602095	0.059091	0.0	0.175451	0.064002	0.000786	0.297338	4.326993	0.4817	0.06788	0.116666	0.051533	0.063829	0.0	0.855608	0.39751	0.072185	0.0	0.0	0.152648	0.002191
17	11073933	11077975	MSTRG.10122.1	0.004899	0.0	0.0	0.885628	0.074033	0.013167	0.22076	0.020817	0.0	2.118175	1.07353	0.0	0.0	0.137055	0.024363	0.047501	0.0	0.0	0.007636	0.0	0.0	0.009816	1.977856	0.542689
17	11184731	11188771	MSTRG.10124.1	0.0	0.0	0.0	0.05144	0.02424	0.0	0.0	0.0	0.0	0.0	5.554337	0.0	0.0	0.0	0.0	0.141787	0.0	0.0	0.0	0.0	0.070747	0.0	0.0	0.0
17	11184759	11188771	MSTRG.10124.2	0.0	0.0	0.0	0.0	0.0	0.0	0.265041	0.0	0.0	0.0	164.875519	0.0	0.0	0.269562	0.0	1.677543	0.0	0.47098	0.0	0.0	2.077661	0.0	0.0	0.0
17	11184759	11188771	MSTRG.10124.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76.416145	0.0	0.0	0.392996	0.0	0.100807	0.0	0.0	0.0	0.0	1.304434	0.0	0.0	0.0
17	11184759	11188771	MSTRG.10124.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.016412	0.0	0.0	0.0	0.0	0.030883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17	11276228	11277803	MSTRG.10125.1	0.0	0.0	0.0	0.041647	0.0	0.0	0.0	0.0	0.0	0.042026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.379044	0.0	0.0
17	11464995	11483285	MSTRG.10127.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.724859	0.0	0.0
17	11465014	11466870	MSTRG.10127.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.032651	0.0	0.0	1.768737	0.0	0.0
17	11465014	11487789	MSTRG.10127.3	0.0	0.0	0.0	0.034582	0.0	0.0	0.0	0.0	0.0	0.386423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.201222	0.0	0.0
17	11474412	11483285	MSTRG.10127.4	0.0	0.0	0.0	0.628317	0.0	0.0	0.0	0.0	0.0	0.477884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.445786	0.0	0.0
17	11474521	11527967	MSTRG.10127.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.140507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.077903	0.0	0.0
17	11487790	11527967	MSTRG.10127.6	0.0	0.0	0.0	0.174725	0.0	0.0	0.0	0.0	0.0	0.25852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.856044	0.0	0.0
17	11484421	11500643	MSTRG.10128.1	0.0	0.0	0.0	0.158466	0.0	0.0	0.017164	0.0	0.0	3.772383	0.0	0.0	0.0	0.008772	0.0	0.042501	0.0	0.0	0.005811	0.0	0.0	0.603069	0.0	0.0
17	12234385	12352047	MSTRG.10130.1	0.105238	0.0	0.0	0.0	2.129647	0.0	0.0	0.102534	0.0	1.650713	0.0	0.0	0.077823	0.2137	0.141346	0.084698	0.187528	0.0	0.0	0.0	0.0	1.412491	1.066809	1.112164
17	12234400	12309767	MSTRG.10130.2	0.108925	0.0	0.034159	0.060976	0.563222	0.135108	0.18192	0.119839	0.0	0.552928	0.0	0.0	0.250055	0.22878	0.199427	0.231161	0.0	0.0	0.020789	0.094997	0.0	1.390306	1.249221	0.738511
17	12396926	12403806	MSTRG.10132.1	0.469747	3.675615	0.0	0.005462	1.671404	0.0	0.040029	0.026801	0.0	1.462246	0.018138	0.0	0.054962	0.042942	0.068143	0.111317	0.223879	0.0	0.0	0.024064	0.070103	0.011423	1.712976	1.074959
17	12450518	12490511	MSTRG.10133.1	0.428372	1.487996	0.004227	0.002214	2.18504	0.01618	0.067423	0.215913	0.014298	2.182846	0.010392	0.003795	0.038052	0.356546	0.27495	0.274514	0.459411	0.422502	0.004183	0.024469	0.06952	0.019132	2.738594	1.662172
17	12613427	12618771	MSTRG.10134.1	0.0	0.0	0.0	0.093513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.836204	0.0	0.022152	0.742597	0.092491	0.0	0.0	0.147274	0.0	0.0	0.0	0.307535	0.044912
17	12624108	12625167	MSTRG.10135.1	0.053401	0.0	0.054024	0.617542	0.0	0.319334	0.236635	0.0	0.086886	0.040456	0.368935	0.15204	0.052538	0.22681	0.071344	0.738226	0.0	0.0	0.659483	0.0	0.164321	1.434545	0.343647	0.210103
17	12721585	12827611	MSTRG.10136.1	0.0	0.0	0.0	0.0	0.0	1.380031	0.0	0.0	0.0	0.055173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.089534	0.299655
17	12828260	12830426	MSTRG.10137.1	0.060329	0.0	0.073339	0.113557	0.112387	1.45597	0.0	0.150982	0.0	0.021522	0.0	0.0	0.173287	0.141174	0.48276	0.844344	0.0	0.218496	0.010949	0.0974	0.63598	0.349585	0.729887	0.320021
17	12928154	12936037	MSTRG.10141.1	0.743334	0.782622	1.44924	3.317086	3.065674	0.698183	1.411014	1.396372	1.513698	0.788296	0.555569	0.679361	1.523694	1.345772	0.79537	1.589198	0.967935	1.602205	0.623172	2.23737	0.563459	0.428298	1.548219	1.475988
1	105942490	105947826	MSTRG.1014.2	0.718116	0.0	0.0	0.0	0.163594	0.0	0.666976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.371008	0.0	0.179367	0.0	0.0	0.0	0.0	0.0	0.0
17	13018632	13070223	MSTRG.10143.1	0.0	0.0	0.0	0.0	0.01069	0.0	0.02389	0.0	0.0	0.00261	0.0	0.0	0.0	0.0	0.0	0.034607	0.0	0.0	0.0	0.0	0.0	0.0	0.00139	0.0
17	13155935	13161782	MSTRG.10146.1	0.117825	0.0	0.0	0.0	0.676874	0.0	0.091347	0.0	0.0	0.841554	0.028353	0.0	0.0	0.06422	0.0	0.048529	0.0	0.0	0.0	0.0	0.0	1.476646	0.642077	0.492007
1	105945541	105969685	MSTRG.1015.1	0.392062	0.0	0.0	0.0	0.08552	0.0	0.156677	0.07449	0.0	0.0	0.126875	0.030254	0.073511	0.044722	0.0	0.070417	0.0	0.0	0.006849	0.0	0.0	0.021211	0.176138	0.015062
17	14001035	14032206	MSTRG.10153.1	0.0	0.0	0.0	0.0	1.243783	0.052477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.197871	0.0	0.0	0.0	0.0	0.0	4.001753	0.0	0.0
17	14007758	14032206	MSTRG.10153.2	0.0	0.0	0.0	0.0	1.22743	0.0	0.526546	0.0	0.0	0.0	0.0	0.113729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.199863	1.434284	0.0	0.0
17	14011015	14032206	MSTRG.10153.3	0.0	0.0	0.0	0.0	0.408778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.512915	0.0	0.0
17	14066153	14069018	MSTRG.10156.1	0.0	0.0	0.024319	0.037849	0.0	0.029097	0.03175	0.0	0.041742	0.0	0.0	0.0	0.05348	0.019385	0.0	0.003397	0.0	0.0	0.006826	0.0	0.0	0.00782	0.022227	0.006282
17	14132850	14139246	MSTRG.10157.1	0.074281	0.0	0.0	0.0	0.052788	0.0	0.248487	0.0	0.0	0.0	0.171024	0.0	0.08559	0.610488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.437756	0.124049	0.0
17	14481028	14506685	MSTRG.10159.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.09091	0.0	0.0
17	14481028	14506685	MSTRG.10159.2	0.0	0.0	0.0	0.025205	0.021105	0.0	0.0	0.0	0.0	0.105238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.223277	0.0	0.0
17	14481028	14506685	MSTRG.10159.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.284007	0.0	0.0
17	14484109	14506685	MSTRG.10159.4	0.0	0.0	0.0	0.012283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.231841	0.0	0.0
17	14727294	14738725	MSTRG.10160.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.168883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.778542	0.0	0.0
1	106057586	106058190	MSTRG.1016.1	7.733038	0.0	0.387731	0.294139	0.674564	1.675621	6.383167	0.814096	1.808215	2.649996	2.495284	0.689783	0.718681	1.226116	0.463159	0.638591	0.0	14.593933	0.325991	0.517934	0.0	0.32502	0.653156	0.173962
1	106057685	106058190	MSTRG.1016.2	0.662358	0.0	0.0	0.0	0.0	0.440803	0.0	0.0	0.0	0.0	0.193388	0.068273	0.0	0.0	0.0	0.029579	0.0	0.0	0.0	0.049639	0.0	0.0	0.0	0.0
17	14317425	14339259	MSTRG.10163.1	0.329831	0.329159	0.00372	0.008322	2.573768	0.014396	0.193253	0.080129	0.018899	0.730779	0.04712	0.002716	0.101209	0.113347	0.14188	0.101984	0.079512	0.205725	0.0	0.061013	0.017677	0.007748	1.339409	0.606452
17	14377568	14381198	MSTRG.10165.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.231574	0.0	0.008615	0.0	0.0	0.0	0.0	0.0	0.0	0.019257	0.0
17	15183881	15190989	MSTRG.10168.1	0.0	0.0	0.0	0.071577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.345315	0.0	0.0
17	15183881	15190062	MSTRG.10168.2	0.0	0.0	0.0	0.046068	0.0	0.0	0.0	0.0	0.0	0.025118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.30202	0.0	0.0
17	15736836	15739070	MSTRG.10169.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.184717	0.0	0.0
